886.0 0.238 4.3809 1.09523 3.456841536263914e10
888.0 0.352 9.369 2.34225 4.282731953739128e10
889.0 0.458 3.1407 0.78518 2.7239275543771e9
893.0 0.425 2.4156 0.6039 2.553176924999353e10
896.0 0.249 3.4382 0.85955 1.57069515630078e9
899.0 0.363 3.5102 0.87755 3.739929299906526e10
904.0 0.192 4.1013 1.02532 6.9648297955071e8
908.0 0.367 3.361 0.84025 3.92771063552068e9
914.0 0.191 2.4829 0.62072 1.254122024875e7
915.0 0.389 7.3954 1.84885 3.667093880484172e10
917.0 0.182 4.3598 1.08995 4.3276847569046e8
919.0 0.305 4.801 1.20025 1.3874924858074e9
922.0 0.132 8.6228 2.1557 4.61810523040928e9
923.0 0.13 12.0646 3.01615 4.1253873695749e9
926.0 0.226 4.7372 1.1843 2.40103690369532e9
927.0 0.267 9.0645 2.26613 3.56390608633927e9
930.0 0.15 3.4277 0.85692 3.02324744718979e9
931.0 0.351 5.8137 1.45342 3.434766719310172e10
933.0 0.146 2.8716 0.7179 1.6118745423938e8
934.0 0.097 5.0656 1.2664 2.84104498925608e9
935.0 0.255 21.1182 5.27955 1.23524284760831e9
936.0 0.366 8.3345 2.08362 3.480166440232874e10
938.0 0.349 3.5089 0.87722 3.556612012111339e10
939.0 0.119 2.8618 0.71545 4.06950310416184e9
940.0 0.28 4.4417 1.11043 1.01273318873747e9
941.0 0.118 2.3596 0.5899 1.8051454978955e9
943.0 0.011 0.0 0.0 0.0
945.0 0.005 0.0 0.0 0.0
949.0 0.349 12.9169 3.22922 3.578172602315168e10
951.0 0.118 3.14 0.785 5.5872617399349e8
952.0 0.278 3.1501 0.78752 3.1132496096075e8
954.0 0.098 2.7909 0.69772 2.64346106530912e9
957.0 0.338 2.8306 0.70765 2.48979768683487e9
960.0 0.118 2.9314 0.73285 3.58796493877206e9
961.0 0.336 3.7112 0.9278 1.441578355900326e10
962.0 0.344 3.9276 0.9819 1.553795319747146e10
963.0 0.379 8.7132 2.1783 1.982880722012952e10
964.0 0.24 3.5206 0.88015 3.94574285487e7
966.0 0.01 0.0 0.0 0.0
967.0 0.241 2.8508 0.7127 2.6520466916869e8
969.0 0.359 12.7216 3.1804 4.27054113800683e10
970.0 0.338 17.4586 4.36465 1.335809942996336e10
971.0 0.394 4.8125 1.20312 2.520288179470907e10
972.0 0.186 4.5093 1.12733 2.1930167506453e8
973.0 0.239 10.4668 2.6167 1.58590372600128e9
974.0 0.119 1.4501 0.36252 1.8611923329695e9
975.0 0.42 12.6193 3.15482 4.534849488933904e10
976.0 0.116 3.1377 0.78442 3.952346824171e8
977.0 0.401 4.0787 1.01968 2.88069482111562e9
978.0 0.341 10.5202 2.63005 3.938069153427817e10
984.0 0.117 4.3824 1.0956 2.69338489301056e9
986.0 0.23 1.0303 0.25758 2.7063535505209e8
989.0 0.095 2.6901 0.67252 2.27242893349008e9
990.0 0.127 1.3502 0.33755 1.16606846633296e9
992.0 0.009 0.0 0.0 0.0
993.0 0.1 3.4408 0.8602 2.34598052388902e9
994.0 0.108 4.2406 1.06015 2.94827553489877e9
997.0 0.256 4.5086 1.12715 5.0618504051661e8
998.0 0.137 2.1675 0.54188 2.31450701116522e9
999.0 0.017 0.0 0.0 0.0
1001.0 0.353 14.4665 3.61663 3.614128751926185e10
1002.0 0.095 3.5503 0.88758 2.9120849362849e8
1003.0 0.143 4.003 1.00075 4.01490281596721e9
1004.0 0.213 3.7447 0.93618 2.573803854680558e10
1006.0 0.112 1.4355 0.35888 1.50583707288789e9
1009.0 0.386 4.9075 1.22688 2.926955128373847e10
1010.0 0.124 4.8035 1.20088 2.92022347658807e9
1011.0 0.305 4.204 1.051 8.33461006519046e9
1012.0 0.411 5.1909 1.29773 3.416447797240858e10
1013.0 0.106 3.7567 0.93918 3.34014091134055e9
1015.0 0.148 4.3316 1.0829 2.72148284707231e9
1018.0 0.26 6.4753 1.61883 1.3543134791041e8
1019.0 0.392 4.6703 1.16758 2.879351134186404e10
1020.0 0.346 4.0987 1.02468 1.95211403782174e10
1022.0 0.112 5.0223 1.25558 3.00844496113088e9
1025.0 0.254 1.5795 0.39488 1.00511188930405e9
1029.0 0.105 5.6372 1.4093 3.36947072676478e9
1030.0 0.119 2.979 0.74475 2.5063523964619e8
1031.0 0.275 18.4743 4.61858 1.36828931565409e9
1035.0 0.148 2.9576 0.7394 4.06385843647963e9
1039.0 0.104 1.5831 0.39578 1.64506608963149e9
1044.0 0.122 3.9935 0.99838 3.61117510624005e9
1045.0 0.117 4.7434 1.18585 2.78548688565959e9
1047.0 0.13 3.5911 0.89778 2.53671997538245e9
1051.0 0.444 3.0988 0.7747 3.070858400938331e10
1052.0 0.11 4.3166 1.07915 3.41900174940572e9
1053.0 0.149 6.2196 1.5549 8.237094089383e7
1056.0 0.254 4.4609 1.11523 3.17631142788393e9
1057.0 0.097 5.0737 1.26843 2.54734128228597e9
1058.0 0.241 30.02 7.505 2.1062628809211e8
1061.0 0.333 2.598 0.6495 1.882497413129467e10
1070.0 0.207 2.7889 0.69722 2.692872209179676e10
1071.0 0.22 1.4144 0.3536 1.572523288389928e10
1072.0 0.114 1.5931 0.39828 1.31003400243778e9
1073.0 0.09 5.1696 1.2924 2.48201382958845e9
1074.0 0.212 2.7102 0.67755 2.910457555361056e10
1076.0 0.143 4.2815 1.07038 4.11077297686403e9
1077.0 0.145 4.6541 1.16353 3.49210316355006e9
1078.0 0.444 8.5589 2.13973 3.448352476371692e10
1079.0 0.373 4.2106 1.05265 4.050281578237622e10
1080.0 0.396 18.6605 4.66512 3.722081788450824e10
1081.0 0.148 4.1998 1.04995 2.25744129236563e9
1083.0 0.109 8.8997 2.22492 3.54481006169907e9
1085.0 0.116 3.968 0.992 2.74983898748368e9
1086.0 0.229 17.2019 4.30047 4.37713197558926e9
1087.0 0.119 3.5508 0.8877 3.9657863654768e8
1088.0 0.342 13.8785 3.46962 1.45660378476191e9
1092.0 0.107 3.1096 0.7774 3.05592302108051e9
1093.0 0.365 3.5518 0.88795 2.47814051677617e9
1094.0 0.445 7.0105 1.75262 3.24747911651781e10
1096.0 0.236 4.3689 1.09223 3.18954767376754e10
1100.0 0.01 0.0 0.0 0.0
1107.0 0.251 3.161 0.79025 2.7874575696735e8
1108.0 0.209 3.0379 0.75948 3.549896054340216e10
1109.0 0.42 11.8603 2.96508 3.46884641163877e10
1110.0 0.286 4.9344 1.2336 2.3921789648686e8
1112.0 0.146 7.9263 1.98158 3.32366870655181e9
1113.0 0.016 0.0 0.0 0.0
1114.0 0.126 4.1404 1.0351 2.81748772201945e9
1115.0 0.352 9.6715 2.41788 4.319170499679998e10
1116.0 0.126 3.2998 0.82495 2.59002140142129e9
1118.0 0.434 3.7794 0.94485 7.370177310635124e10
1120.0 0.395 11.9046 2.97615 4.642128104384528e10
1122.0 0.253 4.6917 1.17293 1.43903181696572e9
1124.0 0.486 4.4572 1.1143 4.392207767948063e10
1127.0 0.367 4.4515 1.11288 2.80132575482062e9
1128.0 0.122 6.8628 1.7157 3.37476588207811e9
1129.0 0.165 5.8298 1.45745 3.6521533649047e9
1135.0 0.285 2.7574 0.68935 4.372202151977323e10
1136.0 0.12 3.0696 0.7674 2.7828793123763e8
1139.0 0.213 3.5499 0.88748 2.7252295741611e8
1140.0 0.566 8.1862 2.04655 5.195557658496247e10
1141.0 0.24 5.7915 1.44788 2.993734825973386e10
1142.0 0.31 4.4302 1.10755 4.75102632994426e9
1144.0 0.555 3.6188 0.9047 4.33901906538229e9
1145.0 0.339 3.3413 0.83532 4.532176761017343e10
1146.0 0.462 9.735 2.43375 8.272218202219e7
1149.0 0.355 4.7505 1.18762 5.568269296444e7
1150.0 0.123 3.5187 0.87968 2.94520508334831e9
1156.0 0.109 4.5099 1.12748 4.21361765786492e9
1161.0 0.398 2.9701 0.74252 1.423680488952849e10
1165.0 0.421 3.0487 0.76218 5.8063067660624e9
1166.0 0.409 13.9093 3.47732 7.562170632967061e10
1168.0 0.104 3.9502 0.98755 2.4577045999004e8
1169.0 0.425 19.3589 4.83972 5.86601089812e7
1170.0 0.113 3.6383 0.90958 4.9576442444465e8
1172.0 0.106 4.8254 1.20635 2.47626678642139e9
1173.0 0.429 3.3858 0.84645 3.234494101457392e10
1176.0 0.151 7.2238 1.80595 3.70809363498485e9
1180.0 0.446 15.1266 3.78165 7.383686172128613e10
1181.0 0.308 1.9869 0.49672 1.861697033446142e10
1184.0 0.094 14.2111 3.55278 3.66586710687922e9
1185.0 0.45 5.392 1.348 7.379799135489146e10
1186.0 0.297 1.7992 0.4498 3.02014059358525e9
1188.0 0.424 3.1291 0.78228 5.404492238026044e10
1190.0 0.183 4.2789 1.06973 1.6964277986045e8
1192.0 0.148 4.9564 1.2391 3.32523192603004e9
1194.0 0.115 3.2296 0.8074 2.90218515400995e9
1195.0 0.316 3.262 0.8155 1.73868355313337e9
1198.0 0.125 2.5278 0.63195 2.3789315980657e9
1200.0 0.391 6.6764 1.6691 3.70848737978823e9
1208.0 0.232 2.5691 0.64228 3.14430153693026e9
1209.0 0.398 3.5407 0.88518 3.01001241120474e9
1210.0 0.391 2.8118 0.70295 2.28218696938791e9
1211.0 0.461 3.6899 0.92248 2.71561905434562e9
1212.0 0.1 3.2506 0.81265 2.75078298788324e9
1213.0 0.177 1.8294 0.45735 2.89150929571856e9
1214.0 0.421 8.7718 2.19295 7.777099330021527e10
1218.0 0.342 3.622 0.9055 1.273420422893908e10
1219.0 0.191 2.9205 0.73012 2.830683406523e7
1222.0 0.271 1.0302 0.25755 1.034958279302e7
1223.0 0.414 2.9974 0.74935 4.672744498389001e10
1225.0 0.459 4.01 1.0025 3.64667600843158e9
1226.0 0.269 6.5618 1.64045 2.17102627212985e9
1227.0 0.36 8.9509 2.23772 8.921320173455e8
1232.0 0.231 3.2571 0.81428 8.237093130510954e10
1233.0 0.368 8.2107 2.05268 5.265793293143359e10
1234.0 0.254 9.3035 2.32588 7.903019965958875e10
1237.0 0.389 10.3478 2.58695 8.132855443093959e10
1238.0 0.128 2.8696 0.7174 3.3840965891309e8
1240.0 0.271 3.996 0.999 2.50778769781455e9
1243.0 0.256 4.112 1.028 4.74814418065158e9
1244.0 0.226 2.6544 0.6636 2.7159604018552e8
1245.0 0.288 5.1097 1.27743 1.58406493824953e9
1246.0 0.437 3.0596 0.7649 5.2573403747037e9
1249.0 0.256 6.8783 1.71958 5.678730374991544e10
1250.0 0.114 1.444 0.361 1.25970685810297e9
1252.0 0.397 9.9935 2.49837 8.481620740377905e10
1253.0 0.409 2.3295 0.58238 9.5061864895133e8
1255.0 0.418 29.1011 7.27528 1.47612757060439e9
1256.0 0.098 4.9107 1.22768 2.5290093559956e9
1257.0 0.357 3.1695 0.79238 2.27243181499917e9
1260.0 0.386 9.3049 2.32623 8.356231018837505e10
1261.0 0.181 7.37 1.8425 3.29382548798478e9
1262.0 0.238 9.1338 2.28345 8.488010335009683e10
1263.0 0.108 1.4662 0.36655 1.20832654152094e9
1265.0 0.13 3.649 0.91225 5.275356442262e7
1266.0 0.144 4.3035 1.07588 3.10139439791432e9
1268.0 0.393 2.7279 0.68198 2.14628849645905e9
1270.0 0.1 3.5801 0.89502 5.224301833881e8
1271.0 0.113 3.5723 0.89308 3.46365485868325e9
1272.0 0.336 5.0711 1.26778 1.281516377748946e10
1276.0 0.518 2.7793 0.69482 2.5735507575612457e11
1282.0 0.401 2.0129 0.50322 2.547296847734899e10
1284.0 0.144 3.8286 0.95715 1.169290956288068e10
1285.0 0.393 4.0084 1.0021 6.12251687974533e10
1286.0 0.223 2.9387 0.73468 1.1328656348871e8
1287.0 0.272 3.3598 0.83995 5.701077009220557e10
1288.0 0.452 5.1916 1.2979 1.1696191432099348e11
1290.0 0.006 0.0 0.0 0.0
1292.0 0.408 2.9402 0.73505 5.11161411828097e9
1293.0 0.34 2.1993 0.54982 1.88489704122949e9
1297.0 0.252 1.7418 0.43545 1.75575299747646e9
1298.0 0.261 13.5834 3.39585 1.31363973601956e9
1299.0 0.115 3.7271 0.93178 3.23606393107629e9
1301.0 0.388 4.9082 1.22705 6.193016338512075e10
1302.0 0.459 1.4541 0.36352 2.78946364431213e9
1304.0 0.203 3.752 0.938 2.75468881283596e9
1307.0 0.101 4.6311 1.15778 2.59721296100192e9
1308.0 0.413 5.1488 1.2872 4.73981864541579e10
1313.0 0.435 6.8327 1.70818 6.762127653703252e10
1317.0 0.165 3.4501 0.86252 1.67551385942154e9
1318.0 0.404 3.8779 0.96948 3.50293129727449e9
1320.0 0.273 3.8803 0.97008 7.126255591523486e10
1321.0 0.133 3.8008 0.9502 2.80216511864808e9
1322.0 0.216 2.5534 0.63835 5.833358725874127e10
1323.0 0.452 4.0488 1.0122 1.884515995625378e10
1324.0 0.41 3.5802 0.89505 2.34078252181211e9
1327.0 0.113 6.9238 1.73095 4.17869501245734e9
1330.0 0.231 3.3999 0.84998 5.91569491160546e9
1331.0 0.203 7.4296 1.8574 3.8640662941686e8
1332.0 0.21 3.3695 0.84238 4.81382322106569e9
1335.0 0.33 4.1538 1.03845 4.188301825113996e10
1338.0 0.432 3.1765 0.79412 7.397431925408676e10
1339.0 0.134 3.5999 0.89998 3.8831002731504e8
1341.0 0.402 5.3961 1.34902 6.22593822710988e10
1342.0 0.421 15.8546 3.96365 2.09176852068535e9
1344.0 0.337 7.069 1.76725 1.531953645766488e10
1353.0 0.439 7.8825 1.97062 8.352986174461182e10
1354.0 0.553 5.4288 1.3572 3.783899346469725e11
1356.0 0.386 3.1834 0.79585 8.490321518490024e10
1357.0 0.431 3.8225 0.95562 7.150933338365752e10
1360.0 0.229 2.9282 0.73205 3.206710244645e7
1361.0 0.413 3.4796 0.8699 4.19443592096894e9
1362.0 0.126 3.5177 0.87942 2.33136994590943e9
1364.0 0.401 7.9786 1.99465 8.892806081790451e10
1365.0 0.43 3.9183 0.97958 7.346789586521825e10
1366.0 0.11 3.5497 0.88742 2.95945908268784e9
1367.0 0.542 3.1899 0.79748 5.45298413778643e9
1369.0 0.343 4.0289 1.00723 3.37026113592645e9
1370.0 0.381 3.9293 0.98232 1.082961570741135e10
1372.0 0.153 4.4438 1.11095 2.46089309003954e9
1373.0 0.43 4.6225 1.15563 7.548277575734134e10
1374.0 0.397 6.8906 1.72265 1.0002084738788148e11
1375.0 0.112 2.9892 0.7473 3.48495835643365e9
1377.0 0.428 4.4906 1.12265 4.97140803858508e9
1379.0 0.284 2.9194 0.72985 1.413773423109526e10
1382.0 0.352 2.6401 0.66002 8.2174086554334e8
1383.0 0.188 2.9309 0.73272 3.394163784611e8
1387.0 0.648 3.54 0.885 9.10671626656135e10
1388.0 0.483 3.0076 0.7519 5.95370245649728e9
1389.0 0.473 7.2905 1.82263 8.337243067311218e10
1391.0 0.29 11.0907 2.77268 1.045136545971412e11
1393.0 0.129 6.3245 1.58112 5.28974484422815e9
1394.0 0.534 2.295 0.57375 2.1999193806838565e11
1396.0 0.685 4.3385 1.08463 2.645994850982612e10
1397.0 0.674 3.4803 0.87008 2.043827986125672e10
1398.0 0.12 4.4891 1.12228 4.7314896547586e8
1401.0 0.724 1.4403 0.36008 1.3774374750674066e11
1403.0 0.601 3.0296 0.7574 8.52585013835129e10
1404.0 0.614 6.4519 1.61298 3.777170751915473e11
1407.0 0.561 4.1547 1.03868 1.1165833914302747e11
1409.0 0.115 5.0787 1.26968 9.659886950703e7
1411.0 0.562 7.9065 1.97662 8.980999921725044e10
1413.0 0.441 3.003 0.75075 4.93066339248491e9
1415.0 0.281 1.4554 0.36385 1.32395925607392e9
1416.0 0.402 4.8102 1.20255 6.336367710617039e10
1417.0 0.411 8.673 2.16825 9.293183853658714e10
1418.0 0.588 2.9192 0.7298 1.019606310141129e11
1419.0 0.166 1.4544 0.3636 1.42088326947085e10
1420.0 0.095 3.1206 0.78015 3.3962168004561e8
1421.0 0.094 4.197 1.04925 1.46671724338551e9
1424.0 0.315 6.7758 1.69395 1.320200196422368e10
1426.0 0.437 5.6854 1.42135 6.942454524577187e10
1427.0 0.368 6.165 1.54125 5.477143496914909e10
1430.0 0.413 3.5202 0.88005 3.37814337773378e9
1431.0 0.548 10.2547 2.56368 3.9570985478849097e11
1433.0 0.117 3.478 0.8695 2.80070538816751e9
1436.0 0.436 1.5435 0.38588 2.124725076436814e10
1438.0 0.317 3.9404 0.9851 1.791897764785076e10
1439.0 0.399 3.0883 0.77208 7.440008216825e10
1440.0 0.25 4.2901 1.07253 3.10071768724689e9
1442.0 0.384 7.6803 1.92008 9.028847337519711e10
1444.0 0.118 6.5534 1.63835 3.48430174427236e9
1445.0 0.167 4.0002 1.00005 3.5872584678737e9
1453.0 0.104 4.3056 1.0764 3.78998634544265e9
1457.0 0.258 2.9592 0.7398 2.57806033366266e9
1461.0 0.254 4.7177 1.17942 7.821583745829706e10
1462.0 0.435 9.2012 2.3003 9.915833317702441e10
1463.0 0.409 7.5284 1.8821 8.099988419185925e10
1465.0 0.403 4.0211 1.00527 3.72096167381227e9
1466.0 0.377 6.1534 1.53835 8.60473735689339e10
1468.0 0.38 3.5712 0.8928 3.80488317302404e9
1469.0 0.255 3.5697 0.89242 6.428905280109251e10
1470.0 0.234 1.5234 0.38085 1.715971958801543e10
1476.0 0.241 3.0001 0.75002 2.83040727956026e9
1478.0 0.248 2.8805 0.72012 3.10418032220083e9
1484.0 0.402 4.7304 1.1826 1.079666920104653e10
1488.0 0.253 2.9797 0.74492 6.235349334124548e10
1490.0 0.214 8.1701 2.04252 7.316470692727278e10
1493.0 0.394 3.078 0.7695 6.10839757632241e10
1494.0 0.44 5.3833 1.34582 8.143529832174846e10
1496.0 0.447 3.4201 0.85502 1.0469356771260962e11
1497.0 0.425 2.8093 0.70232 9.75113145306272e9
1498.0 0.428 3.2891 0.82228 9.012302355053487e10
1499.0 0.373 5.4902 1.37255 7.66201190684395e9
1502.0 0.336 3.3403 0.83508 4.214446431286097e10
1503.0 0.393 3.3344 0.8336 8.06873524082694e9
1507.0 0.133 2.0498 0.51245 3.14250179810472e9
1508.0 0.445 4.1893 1.04733 2.757032039143938e10
1510.0 0.149 3.1514 0.78785 3.2898694509078e8
1512.0 0.403 4.1055 1.02638 8.993344364566629e10
1513.0 0.394 8.4607 2.11518 1.2459448035809496e11
1514.0 0.423 3.0202 0.75505 7.79577733271155e9
1515.0 0.46 3.2865 0.82162 1.0297939883808347e11
1517.0 0.467 4.7494 1.18735 9.91286269566392e9
1520.0 0.437 3.5305 0.88262 8.65743216665037e9
1523.0 0.114 2.7495 0.68738 1.1787325663627e9
1524.0 0.102 5.175 1.29375 2.77055152625107e9
1525.0 0.411 5.0509 1.26273 1.26221475361203e9
1526.0 0.411 6.7351 1.68378 1.1225232863851733e11
1528.0 0.318 3.7905 0.94762 1.0351555867081815e11
1529.0 0.256 6.4362 1.60905 4.52689555163649e9
1530.0 0.261 2.8095 0.70238 9.04442771023087e9
1531.0 0.135 7.2397 1.80993 3.99758266173696e9
1532.0 0.264 1.8202 0.45505 3.731222016916052e10
1538.0 0.261 10.9183 2.72958 5.13208423314878e9
1539.0 0.295 13.5128 3.3782 1.3736155229025284e11
1543.0 0.441 4.3781 1.09452 1.2489040362080531e11
1544.0 0.263 3.4819 0.87048 1.0321964106973859e11
1545.0 0.403 2.9802 0.74505 1.0319225116305019e11
1550.0 0.438 3.2677 0.81692 1.093241285517725e11
1552.0 0.471 3.7656 0.9414 1.0669324312110297e11
1553.0 0.47 6.4571 1.61428 1.0400496506701907e11
1556.0 0.103 3.4189 0.85472 3.29174093702469e9
1558.0 0.486 2.9605 0.74012 9.414711363566557e10
1559.0 0.518 3.6103 0.90258 7.36486162628624e9
1560.0 0.49 4.2055 1.05138 1.0734799554114519e11
1563.0 0.303 1.9841 0.49602 9.482668908053932e10
1565.0 0.395 3.7242 0.93105 9.721174976061275e10
1566.0 0.457 3.788 0.947 7.986074437540257e10
1567.0 0.583 2.9388 0.7347 7.338219966857286e10
1568.0 0.461 2.6497 0.66242 5.963300773492884e10
1570.0 0.222 2.7281 0.68202 3.482524157457634e10
1572.0 0.324 5.5073 1.37682 2.338280826001272e10
1573.0 0.43 3.4637 0.86592 1.001084355389512e10
1577.0 0.276 2.3242 0.58105 3.72940159463072e9
1578.0 0.403 13.2836 3.3209 8.05576639861298e10
1579.0 0.383 5.5831 1.39578 3.101041245597951e10
1580.0 0.463 5.5725 1.39313 4.913589335592693e10
1581.0 0.565 5.1009 1.27522 7.541252184618726e10
1583.0 0.154 2.3947 0.59867 1.75497552358718e9
1584.0 0.399 3.2993 0.82482 1.0638362404489062e11
1587.0 0.455 21.6062 5.40155 1.57745509016018e10
1588.0 0.57 4.5098 1.12745 1.2611776316445541e11
1589.0 0.317 3.5107 0.87768 3.7310760169173e8
1590.0 0.27 5.1029 1.27572 1.0135620004993198e11
1591.0 0.008 0.0 0.0 0.0
1594.0 0.57 4.5786 1.14465 4.765150149649961e10
1597.0 0.283 2.3298 0.58245 1.67151651547709e9
1599.0 0.298 5.6688 1.4172 1.1752809666810312e11
1600.0 0.243 3.0789 0.76972 1.22875823362526e10
1601.0 0.34 2.9497 0.73742 1.24387367574252e10
1603.0 0.456 3.4976 0.8744 1.315786700853654e10
1604.0 0.468 2.6198 0.65495 8.991141478589532e10
1607.0 0.34 3.0296 0.7574 1.356010867380049e10
1608.0 0.118 11.2464 2.8116 4.03445857967394e9
1609.0 0.282 4.7984 1.1996 1.281399435835335e10
1610.0 0.244 3.9475 0.98688 4.76783300355103e9
1614.0 0.376 4.8621 1.21553 6.24504050493663e9
1615.0 0.339 3.1405 0.78512 2.83002324234656e9
1616.0 0.384 15.5485 3.88712 5.060651269033051e10
1617.0 0.45 4.0794 1.01985 3.325591191857486e10
1620.0 0.119 3.4201 0.85502 2.88450516380873e9
1621.0 0.4 3.3589 0.83972 8.663440924836809e10
1627.0 0.348 2.8492 0.7123 1.298947726437088e10
1628.0 0.271 4.9722 1.24305 1.811429428042785e10
1629.0 0.422 3.9474 0.98685 4.580563868991232e10
1631.0 0.512 4.171 1.04275 1.31570619701168e10
1632.0 0.038 0.0 0.0 0.0
1633.0 0.544 4.938 1.2345 1.6428006705017615e11
1636.0 0.474 6.4819 1.62048 1.1865480731752034e11
1637.0 0.012 0.0 0.0 0.0
1639.0 0.2 3.0897 0.77242 2.41904060327891e9
1640.0 0.115 3.8998 0.97495 3.30688316437589e9
1641.0 0.381 13.9632 3.4908 4.96971517668222e9
1642.0 0.194 7.0666 1.76665 3.79534232144841e9
1644.0 0.547 2.7139 0.67848 1.5713985500401392e11
1645.0 0.3 3.2193 0.80482 2.93384332883574e9
1647.0 0.475 8.6929 2.17322 1.3146580134254018e11
1649.0 0.131 5.2878 1.32195 3.50551799818034e9
1650.0 0.287 3.2558 0.81395 4.00987934071724e9
1652.0 0.398 2.9871 0.74678 3.335560134290094e10
1656.0 0.403 1.4501 0.36252 1.684047163067905e10
1658.0 0.403 3.6201 0.90502 2.18201492013174e9
1660.0 0.152 2.6597 0.66492 1.284709430921954e10
1667.0 0.426 6.39 1.5975 1.011328819377373e11
1668.0 0.421 3.9284 0.9821 8.80076624739598e9
1670.0 0.123 4.1081 1.02703 5.0567036225526e8
1672.0 0.24 4.2641 1.06602 1.118143655650207e11
1674.0 0.227 3.3718 0.84295 5.24590243345472e9
1676.0 0.16 4.1118 1.02795 4.358582309495e7
1677.0 0.011 0.0 0.0 0.0
1678.0 0.479 6.4154 1.60385 1.1073021570356404e11
1680.0 0.221 4.4983 1.12458 3.85875856267425e10
1682.0 0.315 5.4803 1.37008 1.2537539269154845e11
1684.0 0.482 1.5334 0.38335 4.063647330140789e10
1686.0 0.416 3.3832 0.8458 9.569515880939882e10
1687.0 0.264 3.0693 0.76732 3.4192154764339e8
1688.0 0.468 3.1191 0.77978 8.97302575134632e9
1692.0 0.456 2.9102 0.72755 8.42349294989799e9
1697.0 0.435 1.4961 0.37402 3.092997685520179e10
1700.0 0.402 4.3006 1.07515 2.40936428067976e9
1702.0 0.369 2.8604 0.7151 3.83028746805793e9
1703.0 0.158 1.2901 0.32252 1.263749432307916e10
1707.0 0.258 2.579 0.64475 2.46518240267927e10
1709.0 0.358 2.8599 0.71498 2.16940706378085e9
1711.0 0.244 2.919 0.72975 1.2123985467743216e11
1712.0 0.382 2.5359 0.63397 4.752225579424806e10
1713.0 0.099 4.0598 1.01495 3.6247501538987e8
1715.0 0.427 3.8693 0.96732 1.22696385272398e11
1716.0 0.108 4.9713 1.24282 3.38428997016134e9
1719.0 0.347 10.4877 2.62192 5.0878907127464e9
1721.0 0.416 3.0907 0.77268 8.53246105502347e9
1724.0 0.259 2.9886 0.74715 1.1049496020767068e11
1727.0 0.158 6.3172 1.5793 1.586252778281247e10
1728.0 0.461 3.2679 0.81698 1.0190227124843178e11
1729.0 0.499 3.0111 0.75278 8.94823161437086e10
1730.0 0.334 4.6086 1.15215 4.18103592128712e9
1732.0 0.318 3.119 0.77975 1.202734024292106e10
1735.0 0.177 2.9999 0.74998 4.463750577059693e10
1736.0 0.495 2.8584 0.7146 1.0500797362129861e11
1737.0 0.287 3.8603 0.96508 1.217790986318705e10
1739.0 0.683 5.6389 1.40972 4.978549039198572e11
1743.0 0.306 2.8791 0.71978 3.303828388415434e10
1745.0 0.48 3.2142 0.80355 2.0256107414430365e11
1746.0 0.53 3.2492 0.8123 3.092583689305612e11
1748.0 0.525 6.632 1.658 3.53405267118744e11
1749.0 0.58 3.7508 0.9377 3.927453120330138e10
1751.0 0.325 3.571 0.89275 3.38736222224169e9
1753.0 0.514 4.4812 1.1203 5.01956420597195e9
1755.0 0.456 2.7399 0.68498 3.992778758688844e10
1756.0 0.349 5.739 1.43475 6.193060095430097e10
1757.0 0.442 3.8598 0.96495 1.9191108381089035e11
1758.0 0.451 3.1393 0.78482 3.337060744644676e10
1760.0 0.332 4.5294 1.13235 1.972127403223801e10
1761.0 0.485 3.2327 0.80818 1.5516706947573212e11
1762.0 0.638 3.0704 0.7676 1.9029739079756885e11
1764.0 0.522 3.0294 0.75735 6.14520422772849e9
1765.0 0.459 2.4596 0.6149 2.99015806541199e9
1767.0 0.362 2.8143 0.70358 5.89606457865631e10
1768.0 0.468 3.2803 0.82008 1.9883516332486365e11
1773.0 0.379 3.603 0.90075 9.50880382321863e9
1774.0 0.337 2.9899 0.74748 3.09216658975023e9
1776.0 0.273 2.5807 0.64518 9.507499371219252e10
1777.0 0.413 4.6351 1.15878 4.090823572699447e10
1778.0 0.225 4.8311 1.20778 9.656383815120572e10
1779.0 0.447 5.4199 1.35498 1.00597692315039e9
1780.0 0.445 3.8186 0.95465 1.0489870305253448e11
1781.0 0.253 4.0501 1.01253 1.64646051554572e9
1782.0 0.409 7.393 1.84825 1.2976291891945457e11
1784.0 0.32 10.6632 2.6658 1.60088544147638e10
1785.0 0.278 5.505 1.37625 1.179557232284409e10
1786.0 0.343 2.9117 0.72792 8.99588469259356e9
1787.0 0.136 4.1521 1.03803 1.092890850075722e10
1788.0 0.171 1.728 0.432 5.68727497295264e9
1789.0 0.081 2.3291 0.58228 1.424243714148e8
1790.0 0.446 2.6561 0.66402 1.122468613976469e11
1791.0 0.281 3.6612 0.9153 1.0318086424298236e11
1792.0 0.317 6.7315 1.68288 6.77248092895e6
1793.0 0.273 5.5389 1.38473 1.018829924464693e10
1794.0 0.273 1.2954 0.32385 3.93065003989988e10
1795.0 0.567 2.7301 0.68252 4.049736041053912e10
1796.0 0.519 1.5994 0.39985 1.1177825217711674e11
1797.0 0.248 4.6199 1.15498 1.0722509678151453e11
1798.0 0.256 1.4207 0.35518 4.089880722736932e10
1799.0 0.317 5.0033 1.25083 1.214119663402078e10
1800.0 0.512 3.0407 0.76018 2.138640291943202e10
1802.0 0.271 6.0135 1.50338 1.2720800677611832e11
